protein1 protein2 experimental database textmining combined_score
1280.SAXN108_0019 1280.SAXN108_0547 286 0 525 646
1280.SAXN108_0019 1280.SAXN108_1816 204 0 0 204
1280.SAXN108_0019 1280.SAXN108_2586 305 0 0 305
1280.SAXN108_0019 1280.SAXN108_0295 255 0 0 254
1280.SAXN108_0019 1280.SAXN108_1891 300 0 0 300
1280.SAXN108_0019 1280.SAXN108_2008 305 286 0 482
1280.SAXN108_0019 1280.SAXN108_0249 255 0 0 254
1280.SAXN108_0019 1280.SAXN108_1202 170 0 0 169
1280.SAXN108_0019 1280.SAXN108_0437 286 0 403 555
1280.SAXN108_0019 1280.SAXN108_2453 204 0 0 204
1280.SAXN108_0019 1280.SAXN108_1262 159 0 0 158
1280.SAXN108_0019 1280.SAXN108_1275 153 0 0 152
1280.SAXN108_0019 1280.SAXN108_1545 171 0 0 171
1280.SAXN108_0019 1280.SAXN108_2739 273 0 0 273
1280.SAXN108_0019 1280.SAXN108_2900 305 0 0 305
1280.SAXN108_0020 1280.SAXN108_2614 244 0 199 368
1280.SAXN108_0020 1280.SAXN108_1701 155 0 107 213
1280.SAXN108_0020 1280.SAXN108_0773 244 0 62 260
1280.SAXN108_0020 1280.SAXN108_0836 158 0 69 182
1280.SAXN108_0020 1280.SAXN108_2323 300 0 69 320
1280.SAXN108_0020 1280.SAXN108_0727 300 0 69 320
1280.SAXN108_0020 1280.SAXN108_1490 0 162 69 186
1280.SAXN108_0020 1280.SAXN108_1718 244 0 180 353
1280.SAXN108_0020 1280.SAXN108_0562 0 0 161 161
1280.SAXN108_0020 1280.SAXN108_1608 175 0 0 175
1280.SAXN108_0020 1280.SAXN108_0351 158 0 69 182
1280.SAXN108_0020 1280.SAXN108_1339 120 0 81 156
1280.SAXN108_0020 1280.SAXN108_2333 151 0 0 150
1280.SAXN108_0020 1280.SAXN108_0957 155 0 0 154
1280.SAXN108_0020 1280.SAXN108_2895 300 0 69 320
1280.SAXN108_0020 1280.SAXN108_0198 64 0 185 204
1280.SAXN108_0020 1280.SAXN108_1583 181 0 112 241
1280.SAXN108_0020 1280.SAXN108_1219 173 0 0 173
1280.SAXN108_0020 1280.SAXN108_1878 383 274 0 532
1280.SAXN108_0020 1280.SAXN108_1877 120 0 164 232
1280.SAXN108_0020 1280.SAXN108_2454 150 0 69 174
1280.SAXN108_0020 1280.SAXN108_1313 150 0 69 174
1280.SAXN108_0020 1280.SAXN108_0813 156 0 96 204
1280.SAXN108_0020 1280.SAXN108_1528 155 0 0 154
1280.SAXN108_0020 1280.SAXN108_2902 162 0 112 224
1280.SAXN108_0020 1280.SAXN108_2645 150 0 69 174
1280.SAXN108_0020 1280.SAXN108_0021 244 0 855 885
1280.SAXN108_0020 1280.SAXN108_2648 310 110 0 359
1280.SAXN108_0020 1280.SAXN108_1335 151 0 0 150
1280.SAXN108_0020 1280.SAXN108_1514 244 0 141 322
1280.SAXN108_0020 1280.SAXN108_1433 244 0 62 260
1280.SAXN108_0020 1280.SAXN108_2755 150 0 69 174
1280.SAXN108_0020 1280.SAXN108_2067 158 0 69 182
1280.SAXN108_0020 1280.SAXN108_1981 120 0 164 232
1280.SAXN108_0021 1280.SAXN108_2896 244 0 62 260
1280.SAXN108_0021 1280.SAXN108_1220 0 0 191 191
1280.SAXN108_0021 1280.SAXN108_1339 125 0 74 155
1280.SAXN108_0021 1280.SAXN108_0726 244 0 62 260
1280.SAXN108_0021 1280.SAXN108_1434 244 0 262 417
1280.SAXN108_0021 1280.SAXN108_0020 244 0 855 885
1280.SAXN108_0021 1280.SAXN108_1183 0 0 259 258
1280.SAXN108_0021 1280.SAXN108_0022 0 0 216 216
1280.SAXN108_0021 1280.SAXN108_1515 244 0 62 260
1280.SAXN108_0021 1280.SAXN108_2613 244 0 62 260
1280.SAXN108_0021 1280.SAXN108_1719 244 0 62 260
1280.SAXN108_0021 1280.SAXN108_0774 244 0 96 287
1280.SAXN108_0021 1280.SAXN108_2895 123 0 87 165
1280.SAXN108_0021 1280.SAXN108_1981 125 0 74 155
1280.SAXN108_0021 1280.SAXN108_2648 136 0 95 184
1280.SAXN108_0021 1280.SAXN108_2324 244 0 62 260
1280.SAXN108_0021 1280.SAXN108_1182 0 0 442 442
1280.SAXN108_0021 1280.SAXN108_1982 0 0 204 204
1280.SAXN108_0021 1280.SAXN108_1184 0 0 192 192
1280.SAXN108_0021 1280.SAXN108_0727 123 0 87 165
1280.SAXN108_0021 1280.SAXN108_2123 0 0 224 224
1280.SAXN108_0021 1280.SAXN108_2323 123 0 87 165
1280.SAXN108_0021 1280.SAXN108_1746 0 0 281 280
1280.SAXN108_0021 1280.SAXN108_1878 136 0 207 285
1280.SAXN108_0021 1280.SAXN108_1799 71 648 0 659
1280.SAXN108_0021 1280.SAXN108_2646 125 0 74 155
1280.SAXN108_0021 1280.SAXN108_1301 153 0 0 152
1280.SAXN108_0021 1280.SAXN108_1877 125 0 74 155
1280.SAXN108_0022 1280.SAXN108_0023 0 0 361 361
1280.SAXN108_0022 1280.SAXN108_0021 0 0 216 216
1280.SAXN108_0023 1280.SAXN108_0022 0 0 361 361
1280.SAXN108_0024 1280.SAXN108_1974 0 0 208 208
1280.SAXN108_0025 1280.SAXN108_2532 74 652 0 663
1280.SAXN108_0025 1280.SAXN108_2867 193 0 0 193
1280.SAXN108_0025 1280.SAXN108_0222 74 332 0 354
1280.SAXN108_0036 1280.SAXN108_2312 162 0 0 161
1280.SAXN108_0036 1280.SAXN108_1220 159 0 0 158
1280.SAXN108_0043 1280.SAXN108_2196 178 0 0 177
1280.SAXN108_0043 1280.SAXN108_0632 313 168 127 457
1280.SAXN108_0043 1280.SAXN108_1681 177 0 0 177
1280.SAXN108_0043 1280.SAXN108_0647 206 0 0 206
1280.SAXN108_0043 1280.SAXN108_0929 285 228 0 424
1280.SAXN108_0043 1280.SAXN108_0570 181 0 0 181
1280.SAXN108_0043 1280.SAXN108_1232 285 228 0 424
1280.SAXN108_0043 1280.SAXN108_1492 177 0 0 177
1280.SAXN108_0043 1280.SAXN108_1477 173 0 0 173
1280.SAXN108_0043 1280.SAXN108_1545 196 0 145 283
1280.SAXN108_0043 1280.SAXN108_0207 313 168 127 457
1280.SAXN108_0043 1280.SAXN108_1818 165 0 0 165
1280.SAXN108_0043 1280.SAXN108_0404 313 168 127 457
1280.SAXN108_0043 1280.SAXN108_2302 152 0 0 151
1280.SAXN108_0043 1280.SAXN108_1191 185 0 0 185
1280.SAXN108_0043 1280.SAXN108_0569 181 0 0 181
1280.SAXN108_0043 1280.SAXN108_1476 173 0 0 173
1280.SAXN108_0043 1280.SAXN108_1491 196 0 145 283
1280.SAXN108_0043 1280.SAXN108_2301 152 0 0 151
1280.SAXN108_0043 1280.SAXN108_2161 177 0 0 177
1280.SAXN108_0043 1280.SAXN108_0248 177 0 0 177
1280.SAXN108_0043 1280.SAXN108_1616 177 0 0 177
1280.SAXN108_0044 1280.SAXN108_0525 172 0 0 171
1280.SAXN108_0044 1280.SAXN108_1531 172 0 0 171
1280.SAXN108_0044 1280.SAXN108_1287 165 0 0 165
1280.SAXN108_0045 1280.SAXN108_0978 0 288 195 402
1280.SAXN108_0045 1280.SAXN108_2534 174 291 153 460
1280.SAXN108_0045 1280.SAXN108_1230 0 0 223 223
1280.SAXN108_0045 1280.SAXN108_1231 169 168 0 279
1280.SAXN108_0045 1280.SAXN108_2016 0 0 165 165
1280.SAXN108_0045 1280.SAXN108_0160 174 255 153 433
1280.SAXN108_0045 1280.SAXN108_2828 169 168 0 279
1280.SAXN108_0045 1280.SAXN108_0207 299 255 186 537
1280.SAXN108_0045 1280.SAXN108_2860 273 0 0 273
1280.SAXN108_0045 1280.SAXN108_0209 174 255 153 433
1280.SAXN108_0045 1280.SAXN108_2815 160 0 0 159
1280.SAXN108_0045 1280.SAXN108_2726 169 168 0 279
1280.SAXN108_0045 1280.SAXN108_0439 177 0 0 177
1280.SAXN108_0045 1280.SAXN108_1354 177 0 0 177
1280.SAXN108_0045 1280.SAXN108_0404 299 255 186 537
1280.SAXN108_0045 1280.SAXN108_2577 169 168 0 279
1280.SAXN108_0045 1280.SAXN108_2812 160 0 0 159
1280.SAXN108_0045 1280.SAXN108_0113 169 168 0 279
1280.SAXN108_0045 1280.SAXN108_1284 169 168 0 279
1280.SAXN108_0045 1280.SAXN108_1007 0 0 203 203
1280.SAXN108_0045 1280.SAXN108_1721 172 0 0 171
1280.SAXN108_0045 1280.SAXN108_0208 270 919 541 970
1280.SAXN108_0045 1280.SAXN108_0632 299 255 186 537
1280.SAXN108_0046 1280.SAXN108_1758 201 0 237 364
1280.SAXN108_0046 1280.SAXN108_1605 163 0 0 163
1280.SAXN108_0046 1280.SAXN108_1286 174 0 0 173
1280.SAXN108_0046 1280.SAXN108_1676 260 0 237 411
1280.SAXN108_0046 1280.SAXN108_1182 363 0 203 470
1280.SAXN108_0046 1280.SAXN108_1467 0 0 223 223
1280.SAXN108_0046 1280.SAXN108_1109 372 0 236 499
1280.SAXN108_0046 1280.SAXN108_1184 0 0 238 237
1280.SAXN108_0046 1280.SAXN108_0463 119 0 93 166
1280.SAXN108_0046 1280.SAXN108_2847 119 0 93 166
1280.SAXN108_0046 1280.SAXN108_1190 0 0 194 194
1280.SAXN108_0046 1280.SAXN108_0449 0 0 401 400
1280.SAXN108_0046 1280.SAXN108_1675 0 0 187 187
1280.SAXN108_0046 1280.SAXN108_0267 119 0 93 166
1280.SAXN108_0046 1280.SAXN108_2329 372 0 239 501
1280.SAXN108_0046 1280.SAXN108_1178 162 0 0 161
1280.SAXN108_0046 1280.SAXN108_1280 119 0 150 219
1280.SAXN108_0046 1280.SAXN108_0305 176 0 171 287
1280.SAXN108_0046 1280.SAXN108_1472 201 0 280 400
1280.SAXN108_0046 1280.SAXN108_1015 0 0 187 187
1280.SAXN108_0046 1280.SAXN108_1220 0 0 523 523
1280.SAXN108_0046 1280.SAXN108_1904 201 0 103 252
1280.SAXN108_0046 1280.SAXN108_1183 168 0 185 292
1280.SAXN108_0046 1280.SAXN108_1771 119 0 150 219
1280.SAXN108_0047 1280.SAXN108_2839 0 0 300 300
1280.SAXN108_0047 1280.SAXN108_0048 0 0 300 300
1280.SAXN108_0048 1280.SAXN108_2809 0 0 187 187
1280.SAXN108_0048 1280.SAXN108_2840 0 0 300 300
1280.SAXN108_0048 1280.SAXN108_0047 0 0 300 300
1280.SAXN108_0049 1280.SAXN108_0295 0 288 409 561
1280.SAXN108_0049 1280.SAXN108_0246 247 374 401 692
1280.SAXN108_0049 1280.SAXN108_0198 0 0 197 197
1280.SAXN108_0049 1280.SAXN108_0252 0 0 177 177
1280.SAXN108_0049 1280.SAXN108_0312 123 0 93 170
1280.SAXN108_0049 1280.SAXN108_1199 154 0 56 167
1280.SAXN108_0049 1280.SAXN108_1095 123 0 196 264
1280.SAXN108_0049 1280.SAXN108_1702 167 0 0 167
1280.SAXN108_0049 1280.SAXN108_1765 0 0 242 241
1280.SAXN108_0049 1280.SAXN108_0840 120 0 197 263
1280.SAXN108_0049 1280.SAXN108_1443 0 153 153 251
1280.SAXN108_0049 1280.SAXN108_1530 0 0 201 201
1280.SAXN108_0049 1280.SAXN108_2787 447 826 586 956
1280.SAXN108_0049 1280.SAXN108_0133 123 0 126 200
1280.SAXN108_0049 1280.SAXN108_2403 185 0 0 185
1280.SAXN108_0049 1280.SAXN108_1532 0 0 177 177
1280.SAXN108_0049 1280.SAXN108_2442 120 168 0 236
1280.SAXN108_0049 1280.SAXN108_0247 120 168 0 236
1280.SAXN108_0049 1280.SAXN108_2103 123 0 93 170
1280.SAXN108_0049 1280.SAXN108_0175 447 826 586 956
1280.SAXN108_0049 1280.SAXN108_2135 0 0 177 177
1280.SAXN108_0049 1280.SAXN108_1754 447 359 303 731
1280.SAXN108_0049 1280.SAXN108_1713 120 0 197 263
1280.SAXN108_0049 1280.SAXN108_0178 447 359 303 731
1280.SAXN108_0049 1280.SAXN108_2571 447 359 303 731
1280.SAXN108_0049 1280.SAXN108_0524 447 359 303 731
1280.SAXN108_0049 1280.SAXN108_1220 154 0 0 153
1280.SAXN108_0049 1280.SAXN108_2902 0 0 209 209
1280.SAXN108_0049 1280.SAXN108_0445 123 0 93 170
1280.SAXN108_0049 1280.SAXN108_1359 0 375 212 486
1280.SAXN108_0049 1280.SAXN108_2633 447 359 303 731
1280.SAXN108_0049 1280.SAXN108_1969 123 0 93 170
1280.SAXN108_0049 1280.SAXN108_0221 447 359 303 731
1280.SAXN108_0049 1280.SAXN108_0424 123 0 93 170
1280.SAXN108_0050 1280.SAXN108_2664 0 0 183 183
1280.SAXN108_0050 1280.SAXN108_1583 250 0 0 250
1280.SAXN108_0050 1280.SAXN108_1744 176 0 0 175
1280.SAXN108_0050 1280.SAXN108_2122 174 0 0 173
1280.SAXN108_0050 1280.SAXN108_1586 183 0 0 183
1280.SAXN108_0050 1280.SAXN108_2525 0 0 167 167
1280.SAXN108_0050 1280.SAXN108_0439 183 0 0 183
1280.SAXN108_0050 1280.SAXN108_0052 0 0 288 288
1280.SAXN108_0050 1280.SAXN108_2519 99 0 184 233
1280.SAXN108_0050 1280.SAXN108_1650 176 0 0 175
1280.SAXN108_0050 1280.SAXN108_2121 174 0 0 173
1280.SAXN108_0051 1280.SAXN108_2469 266 0 0 266
1280.SAXN108_0051 1280.SAXN108_0929 251 0 0 250
1280.SAXN108_0051 1280.SAXN108_1177 251 0 0 250
1280.SAXN108_0051 1280.SAXN108_2739 239 0 0 238
1280.SAXN108_0051 1280.SAXN108_2418 210 0 0 210
1280.SAXN108_0051 1280.SAXN108_1533 0 375 81 401
1280.SAXN108_0051 1280.SAXN108_1780 199 0 0 199
1280.SAXN108_0051 1280.SAXN108_2405 239 0 0 238
1280.SAXN108_0051 1280.SAXN108_1792 251 0 0 250
1280.SAXN108_0051 1280.SAXN108_1232 251 0 0 250
1280.SAXN108_0051 1280.SAXN108_2490 251 0 0 250
1280.SAXN108_0052 1280.SAXN108_1788 0 0 288 288
1280.SAXN108_0052 1280.SAXN108_0840 154 0 0 153
1280.SAXN108_0052 1280.SAXN108_0050 0 0 288 288
1280.SAXN108_0052 1280.SAXN108_2295 187 0 0 187
1280.SAXN108_0052 1280.SAXN108_1743 0 0 412 412
1280.SAXN108_0052 1280.SAXN108_1744 381 0 161 458
1280.SAXN108_0052 1280.SAXN108_0912 0 0 179 179
1280.SAXN108_0052 1280.SAXN108_2519 0 0 201 201
1280.SAXN108_0052 1280.SAXN108_1650 381 0 161 458
1280.SAXN108_0052 1280.SAXN108_1557 0 0 288 288
1280.SAXN108_0052 1280.SAXN108_1713 154 0 0 153
1280.SAXN108_0056 1280.SAXN108_1220 168 0 0 167
1280.SAXN108_0056 1280.SAXN108_1081 120 0 93 167
1280.SAXN108_0056 1280.SAXN108_2672 154 0 202 296
1280.SAXN108_0056 1280.SAXN108_2323 151 0 0 150
1280.SAXN108_0056 1280.SAXN108_2895 151 0 0 150
1280.SAXN108_0056 1280.SAXN108_0727 151 0 0 150
1280.SAXN108_0056 1280.SAXN108_2809 307 0 0 307
1280.SAXN108_0056 1280.SAXN108_1033 0 0 155 154
1280.SAXN108_0057 1280.SAXN108_1789 179 0 0 179
1280.SAXN108_0059 1280.SAXN108_1380 177 0 0 177
1280.SAXN108_0059 1280.SAXN108_1494 237 0 0 237
1280.SAXN108_0059 1280.SAXN108_1993 177 0 0 177
1280.SAXN108_0063 1280.SAXN108_1220 159 0 0 158
1280.SAXN108_0063 1280.SAXN108_2312 162 0 0 161
1280.SAXN108_0064 1280.SAXN108_1220 159 0 0 158
1280.SAXN108_0064 1280.SAXN108_2312 162 0 0 161
1280.SAXN108_0070 1280.SAXN108_1789 186 0 0 186
1280.SAXN108_0070 1280.SAXN108_0071 623 0 391 760
1280.SAXN108_0071 1280.SAXN108_0070 623 0 391 760
1280.SAXN108_0076 1280.SAXN108_2418 174 0 0 173
1280.SAXN108_0076 1280.SAXN108_2603 178 0 81 212
1280.SAXN108_0079 1280.SAXN108_0223 153 0 0 152
1280.SAXN108_0079 1280.SAXN108_0381 153 0 0 152
1280.SAXN108_0079 1280.SAXN108_2911 153 0 0 152
1280.SAXN108_0079 1280.SAXN108_2401 153 0 0 152
1280.SAXN108_0079 1280.SAXN108_1184 204 0 111 262
1280.SAXN108_0080 1280.SAXN108_2549 183 0 0 183
1280.SAXN108_0080 1280.SAXN108_1880 172 0 0 171
1280.SAXN108_0080 1280.SAXN108_1495 183 0 0 183
1280.SAXN108_0080 1280.SAXN108_2866 180 0 69 203
1280.SAXN108_0080 1280.SAXN108_1219 164 0 0 163
1280.SAXN108_0080 1280.SAXN108_1606 156 0 0 155
1280.SAXN108_0081 1280.SAXN108_0581 0 187 91 229
1280.SAXN108_0081 1280.SAXN108_1267 0 214 136 291
1280.SAXN108_0081 1280.SAXN108_2325 156 0 0 155
1280.SAXN108_0081 1280.SAXN108_1580 156 0 0 155
1280.SAXN108_0081 1280.SAXN108_0608 224 0 0 224
1280.SAXN108_0081 1280.SAXN108_0212 235 0 0 235
1280.SAXN108_0081 1280.SAXN108_0011 184 0 0 183
1280.SAXN108_0081 1280.SAXN108_1579 177 0 0 177
1280.SAXN108_0081 1280.SAXN108_2326 156 0 0 155
1280.SAXN108_0081 1280.SAXN108_1781 224 0 0 224
1280.SAXN108_0081 1280.SAXN108_0541 178 0 0 177
1280.SAXN108_0081 1280.SAXN108_0783 224 0 0 224
1280.SAXN108_0082 1280.SAXN108_0552 168 0 0 167
1280.SAXN108_0082 1280.SAXN108_2450 248 0 0 248
1280.SAXN108_0082 1280.SAXN108_0375 248 0 0 248
1280.SAXN108_0084 1280.SAXN108_0467 246 0 434 554
1280.SAXN108_0084 1280.SAXN108_1716 308 979 608 993
1280.SAXN108_0084 1280.SAXN108_1220 123 0 107 183
1280.SAXN108_0084 1280.SAXN108_0596 289 0 0 288
1280.SAXN108_0084 1280.SAXN108_1738 164 0 0 163
1280.SAXN108_0084 1280.SAXN108_2500 176 146 0 266
1280.SAXN108_0084 1280.SAXN108_2333 161 0 0 161
1280.SAXN108_0084 1280.SAXN108_1606 180 0 0 179
1280.SAXN108_0084 1280.SAXN108_1959 162 0 197 298
1280.SAXN108_0084 1280.SAXN108_1276 182 0 0 181
1280.SAXN108_0084 1280.SAXN108_0434 175 0 0 175
1280.SAXN108_0084 1280.SAXN108_2326 360 160 186 524
1280.SAXN108_0084 1280.SAXN108_2350 254 0 0 254
1280.SAXN108_0084 1280.SAXN108_2736 169 0 0 169
1280.SAXN108_0084 1280.SAXN108_1143 169 0 0 169
1280.SAXN108_0084 1280.SAXN108_1362 465 979 423 992
1280.SAXN108_0084 1280.SAXN108_0327 162 0 197 298
1280.SAXN108_0084 1280.SAXN108_2737 182 0 112 242
1280.SAXN108_0084 1280.SAXN108_1571 178 0 0 177
1280.SAXN108_0084 1280.SAXN108_0788 452 979 515 993
1280.SAXN108_0084 1280.SAXN108_1648 178 0 0 177
1280.SAXN108_0084 1280.SAXN108_1478 121 979 0 980
1280.SAXN108_0084 1280.SAXN108_1252 434 979 508 993
1280.SAXN108_0084 1280.SAXN108_0534 114 979 107 981
1280.SAXN108_0084 1280.SAXN108_1305 187 0 0 187
1280.SAXN108_0084 1280.SAXN108_2474 165 0 0 165
1280.SAXN108_0084 1280.SAXN108_1580 360 160 186 524
1280.SAXN108_0084 1280.SAXN108_0530 0 0 551 551
1280.SAXN108_0084 1280.SAXN108_1993 0 0 242 241
1280.SAXN108_0084 1280.SAXN108_1209 164 0 45 167
1280.SAXN108_0084 1280.SAXN108_0601 169 0 0 169
1280.SAXN108_0084 1280.SAXN108_1734 164 0 0 163
1280.SAXN108_0084 1280.SAXN108_1277 147 153 0 246
1280.SAXN108_0084 1280.SAXN108_1764 141 543 96 614
1280.SAXN108_0084 1280.SAXN108_2196 176 736 146 797
1280.SAXN108_0084 1280.SAXN108_0593 123 153 0 225
1280.SAXN108_0084 1280.SAXN108_2475 175 146 0 265
1280.SAXN108_0084 1280.SAXN108_2005 246 0 434 554
1280.SAXN108_0084 1280.SAXN108_0374 169 0 0 169
1280.SAXN108_0084 1280.SAXN108_1341 177 162 69 301
1280.SAXN108_0084 1280.SAXN108_1233 185 0 222 338
1280.SAXN108_0084 1280.SAXN108_2485 103 153 0 207
1280.SAXN108_0084 1280.SAXN108_1272 157 158 0 259
1280.SAXN108_0084 1280.SAXN108_0830 178 0 0 177
1280.SAXN108_0084 1280.SAXN108_1503 452 979 515 993
1280.SAXN108_0084 1280.SAXN108_2481 193 153 0 287
1280.SAXN108_0084 1280.SAXN108_2291 184 0 0 183
1280.SAXN108_0084 1280.SAXN108_0447 169 0 0 169
1280.SAXN108_0084 1280.SAXN108_2252 162 0 222 320
1280.SAXN108_0084 1280.SAXN108_1486 178 0 0 177
1280.SAXN108_0084 1280.SAXN108_0416 162 0 197 298
1280.SAXN108_0084 1280.SAXN108_2503 434 979 545 994
1280.SAXN108_0084 1280.SAXN108_0517 182 0 112 242
1280.SAXN108_0084 1280.SAXN108_1713 164 0 0 163
1280.SAXN108_0084 1280.SAXN108_1290 160 979 605 992
1280.SAXN108_0084 1280.SAXN108_2088 162 0 197 298
1280.SAXN108_0084 1280.SAXN108_1335 161 0 0 161
1280.SAXN108_0084 1280.SAXN108_1124 209 0 0 209
1280.SAXN108_0084 1280.SAXN108_2493 133 153 0 234
1280.SAXN108_0084 1280.SAXN108_1300 184 0 0 183
1280.SAXN108_0084 1280.SAXN108_2498 0 153 95 200
1280.SAXN108_0084 1280.SAXN108_0598 157 158 0 259
1280.SAXN108_0084 1280.SAXN108_0446 169 0 0 169
1280.SAXN108_0084 1280.SAXN108_1522 182 0 112 242
1280.SAXN108_0084 1280.SAXN108_0962 444 0 552 740
1280.SAXN108_0084 1280.SAXN108_1647 162 0 222 320
1280.SAXN108_0084 1280.SAXN108_0535 114 979 107 981
1280.SAXN108_0084 1280.SAXN108_0860 177 162 69 301
1280.SAXN108_0084 1280.SAXN108_1455 0 0 227 226
1280.SAXN108_0084 1280.SAXN108_2170 163 266 0 359
1280.SAXN108_0084 1280.SAXN108_2325 360 160 186 524
1280.SAXN108_0084 1280.SAXN108_2342 162 0 197 298
1280.SAXN108_0084 1280.SAXN108_2348 134 122 0 207
1280.SAXN108_0084 1280.SAXN108_2497 131 153 0 232
1280.SAXN108_0084 1280.SAXN108_0597 441 0 214 541
1280.SAXN108_0084 1280.SAXN108_1873 465 979 423 992
1280.SAXN108_0084 1280.SAXN108_1219 170 0 0 169
1280.SAXN108_0084 1280.SAXN108_1822 182 0 112 242
1280.SAXN108_0084 1280.SAXN108_1259 175 0 0 175
1280.SAXN108_0084 1280.SAXN108_1461 308 979 529 992
1280.SAXN108_0084 1280.SAXN108_1380 0 0 242 241
1280.SAXN108_0084 1280.SAXN108_2214 177 162 69 301
1280.SAXN108_0084 1280.SAXN108_0840 164 0 0 163
1280.SAXN108_0084 1280.SAXN108_0003 440 748 0 852
1280.SAXN108_0086 1280.SAXN108_1767 268 0 0 268
1280.SAXN108_0086 1280.SAXN108_1734 206 0 0 206
1280.SAXN108_0086 1280.SAXN108_1738 206 0 0 206
1280.SAXN108_0086 1280.SAXN108_1768 268 0 0 268
1280.SAXN108_0088 1280.SAXN108_2474 276 0 0 276
1280.SAXN108_0088 1280.SAXN108_0830 165 0 69 189
1280.SAXN108_0088 1280.SAXN108_1528 159 0 0 158
1280.SAXN108_0088 1280.SAXN108_1220 165 0 0 165
1280.SAXN108_0088 1280.SAXN108_1486 165 0 69 189
1280.SAXN108_0088 1280.SAXN108_0957 159 0 0 158
1280.SAXN108_0088 1280.SAXN108_1571 165 0 69 189
1280.SAXN108_0088 1280.SAXN108_1648 165 0 69 189
1280.SAXN108_0089 1280.SAXN108_1789 171 0 0 171
1280.SAXN108_0090 1280.SAXN108_2902 81 0 125 161
1280.SAXN108_0090 1280.SAXN108_2603 165 0 92 209
1280.SAXN108_0090 1280.SAXN108_2418 174 0 0 173
1280.SAXN108_0096 1280.SAXN108_1843 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_1841 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_1842 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_1844 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_1846 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_1046 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_0305 0 0 156 155
1280.SAXN108_0096 1280.SAXN108_0449 0 0 223 223
1280.SAXN108_0096 1280.SAXN108_1845 154 0 0 153
1280.SAXN108_0096 1280.SAXN108_2908 171 0 0 171
1280.SAXN108_0097 1280.SAXN108_1095 123 0 96 173
1280.SAXN108_0098 1280.SAXN108_2533 189 0 365 462
1280.SAXN108_0098 1280.SAXN108_0675 189 0 95 234
1280.SAXN108_0098 1280.SAXN108_0100 189 0 161 290
1280.SAXN108_0098 1280.SAXN108_1128 189 0 68 211
1280.SAXN108_0098 1280.SAXN108_2114 189 0 68 211
1280.SAXN108_0098 1280.SAXN108_0714 339 0 292 512
1280.SAXN108_0099 1280.SAXN108_2533 189 0 225 344
1280.SAXN108_0099 1280.SAXN108_0100 189 0 235 353
1280.SAXN108_0099 1280.SAXN108_0675 189 0 68 211
1280.SAXN108_0099 1280.SAXN108_0714 339 0 203 450
1280.SAXN108_0099 1280.SAXN108_2114 189 0 68 211
1280.SAXN108_0099 1280.SAXN108_1128 189 0 68 211
1280.SAXN108_0100 1280.SAXN108_0716 189 0 161 290
1280.SAXN108_0100 1280.SAXN108_2423 189 0 68 211
1280.SAXN108_0100 1280.SAXN108_0676 189 0 69 212
1280.SAXN108_0100 1280.SAXN108_0099 189 0 235 353
1280.SAXN108_0100 1280.SAXN108_0098 189 0 161 290
1280.SAXN108_0100 1280.SAXN108_2422 189 0 69 212
1280.SAXN108_0100 1280.SAXN108_0714 273 0 151 356
1280.SAXN108_0100 1280.SAXN108_0715 189 0 86 227
1280.SAXN108_0100 1280.SAXN108_1129 189 0 69 212
1280.SAXN108_0101 1280.SAXN108_2525 178 0 0 177
1280.SAXN108_0101 1280.SAXN108_2739 176 0 0 175
1280.SAXN108_0101 1280.SAXN108_1144 183 234 0 347
1280.SAXN108_0101 1280.SAXN108_0409 222 153 95 351
1280.SAXN108_0101 1280.SAXN108_2023 178 0 0 177
1280.SAXN108_0101 1280.SAXN108_0771 161 95 0 208
1280.SAXN108_0101 1280.SAXN108_0153 178 0 0 177
1280.SAXN108_0101 1280.SAXN108_0582 180 234 162 427
1280.SAXN108_0101 1280.SAXN108_0219 173 0 0 173
1280.SAXN108_0101 1280.SAXN108_0512 95 164 0 211
1280.SAXN108_0101 1280.SAXN108_1995 284 0 0 284
1280.SAXN108_0101 1280.SAXN108_1532 161 0 0 161
1280.SAXN108_0101 1280.SAXN108_1553 169 0 0 169
1280.SAXN108_0101 1280.SAXN108_2127 179 110 0 238
1280.SAXN108_0101 1280.SAXN108_2805 178 0 0 177
1280.SAXN108_0101 1280.SAXN108_0144 163 95 63 228
1280.SAXN108_0101 1280.SAXN108_2453 161 95 0 208
1280.SAXN108_0101 1280.SAXN108_0208 151 106 0 208
1280.SAXN108_0101 1280.SAXN108_0511 222 153 95 351
1280.SAXN108_0101 1280.SAXN108_1366 184 0 0 183
1280.SAXN108_0101 1280.SAXN108_2405 176 0 0 175
1280.SAXN108_0101 1280.SAXN108_0134 320 0 0 319
1280.SAXN108_0101 1280.SAXN108_0974 163 0 0 163
1280.SAXN108_0101 1280.SAXN108_0019 193 0 0 193
1280.SAXN108_0101 1280.SAXN108_1765 161 0 0 161
1280.SAXN108_0101 1280.SAXN108_0880 165 0 0 165
1280.SAXN108_0101 1280.SAXN108_2706 161 0 0 161
